,ano-mes,ESTADO,PREÇO MÍNIMO REVENDA,PREÇO MÁXIMO REVENDA
4069,2016-11,RIO GRANDE DO NORTE,10.841000000000001,12.77475
4096,2016-12,RIO GRANDE DO NORTE,10.721533333333333,12.859066666666667
4123,2017-01,RIO GRANDE DO NORTE,10.927750000000001,12.966041666666667
4150,2017-02,RIO GRANDE DO NORTE,10.689208333333333,13.014916666666666
4177,2017-03,RIO GRANDE DO NORTE,10.892249999999999,12.784416666666667
4204,2017-04,RIO GRANDE DO NORTE,10.892,12.8225
4231,2017-05,RIO GRANDE DO NORTE,10.829541666666666,12.763208333333333
4258,2017-06,RIO GRANDE DO NORTE,10.85975,12.793583333333332
4285,2017-07,RIO GRANDE DO NORTE,10.952133333333334,13.0555
4312,2017-08,RIO GRANDE DO NORTE,10.779125,12.749416666666667
4339,2017-09,RIO GRANDE DO NORTE,11.229766666666666,13.181966666666666
4366,2017-10,RIO GRANDE DO NORTE,11.757541666666667,13.695916666666667
4393,2017-11,RIO GRANDE DO NORTE,12.113708333333333,13.794458333333333
4420,2017-12,RIO GRANDE DO NORTE,12.558833333333332,14.529233333333334
4447,2018-01,RIO GRANDE DO NORTE,13.214916666666667,15.214041666666667
4474,2018-02,RIO GRANDE DO NORTE,11.977916666666667,15.943875
4501,2018-03,RIO GRANDE DO NORTE,11.894233333333334,14.565066666666667
4528,2018-04,RIO GRANDE DO NORTE,12.458083333333333,14.934291666666667
4555,2018-05,RIO GRANDE DO NORTE,12.493583333333333,14.963791666666665
4582,2018-06,RIO GRANDE DO NORTE,12.8315,14.9077
4609,2018-07,RIO GRANDE DO NORTE,13.336333333333334,14.874249999999998
4636,2018-08,RIO GRANDE DO NORTE,12.910541666666667,14.834416666666668
4663,2018-09,RIO GRANDE DO NORTE,13.059766666666667,15.003499999999999
4690,2018-10,RIO GRANDE DO NORTE,13.380249999999998,15.432291666666666
4717,2018-11,RIO GRANDE DO NORTE,13.489041666666667,14.996625
4744,2018-12,RIO GRANDE DO NORTE,13.253366666666667,15.740199999999998
4771,2019-01,RIO GRANDE DO NORTE,13.296958333333334,15.732458333333334
4798,2019-02,RIO GRANDE DO NORTE,13.364875,15.750083333333334
4825,2019-03,RIO GRANDE DO NORTE,13.7575,15.789866666666667
4852,2019-04,RIO GRANDE DO NORTE,13.825416666666667,15.626666666666667
4879,2019-05,RIO GRANDE DO NORTE,14.036124999999998,15.891666666666666
4906,2019-06,RIO GRANDE DO NORTE,14.151299999999999,15.881633333333333
4933,2019-07,RIO GRANDE DO NORTE,13.951166666666666,15.820708333333334
4960,2019-08,RIO GRANDE DO NORTE,13.515866666666666,15.825
4987,2019-09,RIO GRANDE DO NORTE,13.901333333333334,15.995583333333334
5014,2019-10,RIO GRANDE DO NORTE,13.433208333333333,15.94225
5041,2019-11,RIO GRANDE DO NORTE,13.469533333333334,15.904300000000001
5068,2019-12,RIO GRANDE DO NORTE,13.438541666666666,16.01095833333333
5095,2020-01,RIO GRANDE DO NORTE,13.952833333333333,15.963833333333334
5122,2020-02,RIO GRANDE DO NORTE,13.932433333333334,15.9224
5149,2020-03,RIO GRANDE DO NORTE,13.979041666666667,15.884625
5176,2020-04,RIO GRANDE DO NORTE,13.594291666666669,15.693166666666668
5203,2020-05,RIO GRANDE DO NORTE,12.9412,15.706833333333332
5230,2020-06,RIO GRANDE DO NORTE,13.505708333333333,15.579583333333332
5257,2020-07,RIO GRANDE DO NORTE,13.631083333333335,16.088666666666665
5284,2020-08,RIO GRANDE DO NORTE,13.591083333333332,16.196833333333334
5311,2020-10,RIO GRANDE DO NORTE,11.857857142857142,15.22557142857143
5338,2020-11,RIO GRANDE DO NORTE,12.5875,15.213071428571428
5365,2020-12,RIO GRANDE DO NORTE,13.00825,15.409678571428572
5392,2021-01,RIO GRANDE DO NORTE,13.33682857142857,15.685142857142857
5419,2021-02,RIO GRANDE DO NORTE,13.9795,16.386
5446,2021-03,RIO GRANDE DO NORTE,14.712071428571429,17.87092857142857
5473,2021-04,RIO GRANDE DO NORTE,14.92957142857143,18.02617857142857
5500,2021-05,RIO GRANDE DO NORTE,15.394285714285715,18.091285714285714
20,2004-05,RIO GRANDE DO SUL,6.103666666666666,8.9812
47,2004-06,RIO GRANDE DO SUL,6.1948,9.07645
74,2004-07,RIO GRANDE DO SUL,6.3162,9.101999999999999
101,2004-08,RIO GRANDE DO SUL,6.42225,9.12295
128,2004-09,RIO GRANDE DO SUL,6.18735,9.24135
155,2004-10,RIO GRANDE DO SUL,6.2951999999999995,9.139800000000001
182,2004-11,RIO GRANDE DO SUL,6.3900500000000005,9.14945
209,2004-12,RIO GRANDE DO SUL,6.61585,9.373050000000001
236,2005-01,RIO GRANDE DO SUL,6.58072,9.33072
263,2005-02,RIO GRANDE DO SUL,6.3795,9.3816
290,2005-03,RIO GRANDE DO SUL,6.338900000000001,9.328999999999999
317,2005-04,RIO GRANDE DO SUL,6.39168,9.45532
344,2005-05,RIO GRANDE DO SUL,6.566249999999999,9.45775
371,2005-06,RIO GRANDE DO SUL,6.39895,9.4753
398,2005-07,RIO GRANDE DO SUL,6.52172,9.481119999999999
425,2005-08,RIO GRANDE DO SUL,6.5902,9.4832
452,2005-09,RIO GRANDE DO SUL,6.72045,9.351
479,2005-10,RIO GRANDE DO SUL,6.778160000000001,9.053840000000001
506,2005-11,RIO GRANDE DO SUL,7.1173,9.36725
533,2005-12,RIO GRANDE DO SUL,7.117240000000001,9.60456
560,2006-01,RIO GRANDE DO SUL,7.17735,9.7717
587,2006-02,RIO GRANDE DO SUL,7.1604,9.7437
614,2006-03,RIO GRANDE DO SUL,7.2781,9.7404
641,2006-04,RIO GRANDE DO SUL,7.46028,9.80636
668,2006-05,RIO GRANDE DO SUL,7.43895,9.7958
695,2006-06,RIO GRANDE DO SUL,7.17245,9.907
722,2006-07,RIO GRANDE DO SUL,7.51668,9.81816
749,2006-08,RIO GRANDE DO SUL,7.42515,9.81975
776,2006-09,RIO GRANDE DO SUL,7.518719999999999,9.91084
803,2006-10,RIO GRANDE DO SUL,7.5100999999999996,9.9036
830,2006-11,RIO GRANDE DO SUL,7.28025,9.898900000000001
857,2006-12,RIO GRANDE DO SUL,7.107279999999999,9.99128
884,2007-01,RIO GRANDE DO SUL,7.30645,9.76075
911,2007-02,RIO GRANDE DO SUL,7.48815,9.69505
938,2007-03,RIO GRANDE DO SUL,7.1952,9.68032
965,2007-04,RIO GRANDE DO SUL,7.0842,9.68585
992,2007-05,RIO GRANDE DO SUL,7.2721,9.688500000000001
1019,2007-06,RIO GRANDE DO SUL,7.42628,9.69124
1046,2007-07,RIO GRANDE DO SUL,7.4066,9.6522
1073,2007-08,RIO GRANDE DO SUL,7.29375,9.7303
1100,2007-09,RIO GRANDE DO SUL,7.20448,9.78332
1127,2007-10,RIO GRANDE DO SUL,7.1668,9.781
1154,2007-11,RIO GRANDE DO SUL,7.1091,9.8286
1181,2007-12,RIO GRANDE DO SUL,7.2296000000000005,9.99924
1208,2008-01,RIO GRANDE DO SUL,7.0132,9.99455
1235,2008-02,RIO GRANDE DO SUL,6.5426,9.97615
1262,2008-03,RIO GRANDE DO SUL,7.04764,9.97452
1289,2008-04,RIO GRANDE DO SUL,7.34255,9.9485
1316,2008-05,RIO GRANDE DO SUL,7.19996,10.22096
1343,2008-06,RIO GRANDE DO SUL,7.1046499999999995,10.7818
1370,2008-07,RIO GRANDE DO SUL,7.32705,10.6568
1397,2008-08,RIO GRANDE DO SUL,7.4935599999999996,10.672640000000001
1424,2008-09,RIO GRANDE DO SUL,7.1526499999999995,10.6674
1451,2008-10,RIO GRANDE DO SUL,6.9529,10.66415
1478,2008-11,RIO GRANDE DO SUL,7.07028,10.68252
1505,2008-12,RIO GRANDE DO SUL,7.109049999999999,10.515
1532,2009-01,RIO GRANDE DO SUL,7.10612,10.469439999999999
1559,2009-02,RIO GRANDE DO SUL,6.776300000000001,10.47815
1586,2009-03,RIO GRANDE DO SUL,6.992100000000001,10.4856
1613,2009-04,RIO GRANDE DO SUL,7.3614999999999995,10.96635
1640,2009-05,RIO GRANDE DO SUL,7.516520000000001,10.5694
1667,2009-06,RIO GRANDE DO SUL,7.59315,10.64545
1694,2009-07,RIO GRANDE DO SUL,7.6101,10.5608
1721,2009-08,RIO GRANDE DO SUL,7.417599999999999,10.611466666666667
1748,2009-09,RIO GRANDE DO SUL,8.0283,10.68905
1775,2009-10,RIO GRANDE DO SUL,7.8711199999999995,11.0424
1802,2009-11,RIO GRANDE DO SUL,7.506449999999999,10.9524
1829,2009-12,RIO GRANDE DO SUL,7.792400000000001,10.89265
1856,2010-01,RIO GRANDE DO SUL,7.8354800000000004,11.18656
1883,2010-02,RIO GRANDE DO SUL,7.7592,10.97
1910,2010-03,RIO GRANDE DO SUL,7.8128,10.9536
1937,2010-04,RIO GRANDE DO SUL,7.53225,11.2132
1964,2010-05,RIO GRANDE DO SUL,7.660120000000001,10.91048
1991,2010-06,RIO GRANDE DO SUL,7.8344499999999995,10.8941
2018,2010-07,RIO GRANDE DO SUL,7.713679999999999,10.927560000000001
2045,2010-08,RIO GRANDE DO SUL,7.71335,10.866150000000001
2072,2010-09,RIO GRANDE DO SUL,7.9122,10.86495
2099,2010-10,RIO GRANDE DO SUL,7.5948,10.89312
2126,2010-11,RIO GRANDE DO SUL,7.52305,11.35755
2153,2010-12,RIO GRANDE DO SUL,7.54265,11.0509
2180,2011-01,RIO GRANDE DO SUL,7.61692,10.920960000000001
2207,2011-02,RIO GRANDE DO SUL,7.856400000000001,10.942350000000001
2234,2011-03,RIO GRANDE DO SUL,7.7941,11.31575
2261,2011-04,RIO GRANDE DO SUL,7.8996,11.32304
2288,2011-05,RIO GRANDE DO SUL,7.8006,11.5554
2315,2011-06,RIO GRANDE DO SUL,7.95555,11.3914
2342,2011-07,RIO GRANDE DO SUL,7.814679999999999,11.267560000000001
2369,2011-08,RIO GRANDE DO SUL,7.79445,11.329699999999999
2396,2011-09,RIO GRANDE DO SUL,7.82785,11.43615
2423,2011-10,RIO GRANDE DO SUL,7.88004,11.238199999999999
2450,2011-11,RIO GRANDE DO SUL,7.996849999999999,11.44015
2477,2011-12,RIO GRANDE DO SUL,7.78528,11.55444
2504,2012-01,RIO GRANDE DO SUL,7.7128,11.6512
2531,2012-02,RIO GRANDE DO SUL,7.6974,11.6542
2558,2012-03,RIO GRANDE DO SUL,7.594919999999999,11.754000000000001
2585,2012-04,RIO GRANDE DO SUL,7.5839,12.0569
2612,2012-05,RIO GRANDE DO SUL,7.597849999999999,11.9057
2639,2012-06,RIO GRANDE DO SUL,7.66152,11.4652
2666,2012-07,RIO GRANDE DO SUL,7.7074,11.7195
2693,2012-08,RIO GRANDE DO SUL,7.6762500000000005,11.5167
2720,2012-09,RIO GRANDE DO SUL,7.706720000000001,11.548599999999999
2747,2012-10,RIO GRANDE DO SUL,7.705450000000001,11.70365
2774,2012-11,RIO GRANDE DO SUL,7.7075000000000005,11.8137
2801,2012-12,RIO GRANDE DO SUL,7.71668,11.9124
2828,2013-01,RIO GRANDE DO SUL,6.800958333333334,10.322916666666666
2855,2013-02,RIO GRANDE DO SUL,6.909458333333333,10.538083333333335
2882,2013-03,RIO GRANDE DO SUL,7.029466666666666,10.635033333333332
2909,2013-04,RIO GRANDE DO SUL,7.030333333333334,10.640125
2936,2013-05,RIO GRANDE DO SUL,7.014125,10.668583333333332
2963,2013-06,RIO GRANDE DO SUL,6.990033333333333,10.645133333333332
2990,2013-07,RIO GRANDE DO SUL,6.995666666666668,10.6715
3017,2013-08,RIO GRANDE DO SUL,7.001666666666666,10.659166666666666
3044,2013-09,RIO GRANDE DO SUL,7.0097916666666675,10.665083333333333
3071,2013-10,RIO GRANDE DO SUL,7.220041666666667,10.648208333333335
3098,2013-11,RIO GRANDE DO SUL,7.338966666666666,10.652466666666667
3125,2013-12,RIO GRANDE DO SUL,7.401541666666667,10.891291666666667
3152,2014-01,RIO GRANDE DO SUL,7.261166666666667,10.726291666666667
3179,2014-02,RIO GRANDE DO SUL,7.260000000000001,10.728208333333333
3206,2014-03,RIO GRANDE DO SUL,7.2796666666666665,10.755633333333332
3233,2014-04,RIO GRANDE DO SUL,7.295625,10.775875
3260,2014-05,RIO GRANDE DO SUL,7.187266666666667,10.776733333333334
3287,2014-06,RIO GRANDE DO SUL,7.25575,10.762708333333334
3314,2014-07,RIO GRANDE DO SUL,7.237291666666667,10.761666666666665
3341,2014-08,RIO GRANDE DO SUL,7.401666666666667,11.097800000000001
3368,2014-09,RIO GRANDE DO SUL,7.376791666666667,11.134708333333334
3395,2014-10,RIO GRANDE DO SUL,7.414750000000001,11.106333333333332
3422,2014-11,RIO GRANDE DO SUL,7.385033333333334,11.256666666666666
3449,2014-12,RIO GRANDE DO SUL,7.450666666666667,11.148583333333333
3476,2015-01,RIO GRANDE DO SUL,7.3011,11.3302
3503,2015-02,RIO GRANDE DO SUL,7.368833333333334,11.488124999999998
3530,2015-03,RIO GRANDE DO SUL,7.261333333333333,11.887708333333334
3557,2015-04,RIO GRANDE DO SUL,7.246458333333333,12.114875
3584,2015-05,RIO GRANDE DO SUL,7.467866666666667,12.351400000000002
3611,2015-06,RIO GRANDE DO SUL,7.420583333333333,12.332
3638,2015-07,RIO GRANDE DO SUL,7.43325,12.3075
3665,2015-08,RIO GRANDE DO SUL,7.699375,12.107875
3692,2015-09,RIO GRANDE DO SUL,8.645125,13.430083333333334
3719,2015-10,RIO GRANDE DO SUL,8.967066666666666,13.977566666666666
3746,2015-11,RIO GRANDE DO SUL,8.884583333333333,14.144625
3773,2015-12,RIO GRANDE DO SUL,8.958916666666667,13.997416666666666
3800,2016-01,RIO GRANDE DO SUL,8.998066666666666,14.314466666666668
3827,2016-02,RIO GRANDE DO SUL,9.083166666666667,14.395916666666666
3854,2016-03,RIO GRANDE DO SUL,9.075166666666666,14.41675
3881,2016-04,RIO GRANDE DO SUL,9.2195,14.481933333333334
3908,2016-05,RIO GRANDE DO SUL,9.056708333333333,14.349208333333335
3935,2016-06,RIO GRANDE DO SUL,9.022083333333333,14.370541666666666
3962,2016-07,RIO GRANDE DO SUL,9.045733333333335,14.4407
3989,2016-08,RIO GRANDE DO SUL,9.027125,14.398874999999999
4016,2016-09,RIO GRANDE DO SUL,9.289708333333333,14.678041666666667
4043,2016-10,RIO GRANDE DO SUL,9.867766666666666,15.010433333333333
4070,2016-11,RIO GRANDE DO SUL,9.648291666666667,14.945041666666667
4097,2016-12,RIO GRANDE DO SUL,8.769633333333333,15.2612
4124,2017-01,RIO GRANDE DO SUL,9.703999999999999,15.523958333333333
4151,2017-02,RIO GRANDE DO SUL,8.443041666666666,14.9995
4178,2017-03,RIO GRANDE DO SUL,8.892625,15.070375
4205,2017-04,RIO GRANDE DO SUL,9.324266666666666,15.622333333333332
4232,2017-05,RIO GRANDE DO SUL,9.06225,15.483958333333334
4259,2017-06,RIO GRANDE DO SUL,9.180666666666667,15.59325
4286,2017-07,RIO GRANDE DO SUL,9.759866666666666,15.7122
4313,2017-08,RIO GRANDE DO SUL,10.145333333333333,15.4375
4340,2017-09,RIO GRANDE DO SUL,10.191866666666666,15.581566666666667
4367,2017-10,RIO GRANDE DO SUL,10.971791666666666,16.184541666666668
4394,2017-11,RIO GRANDE DO SUL,11.325791666666667,16.319791666666667
4421,2017-12,RIO GRANDE DO SUL,11.635333333333334,17.2663
4448,2018-01,RIO GRANDE DO SUL,10.956958333333333,17.995916666666666
4475,2018-02,RIO GRANDE DO SUL,11.036041666666668,17.9815
4502,2018-03,RIO GRANDE DO SUL,11.146600000000001,17.713066666666666
4529,2018-04,RIO GRANDE DO SUL,11.612916666666665,17.755
4556,2018-05,RIO GRANDE DO SUL,11.546375,18.215666666666667
4583,2018-06,RIO GRANDE DO SUL,12.0077,17.643266666666666
4610,2018-07,RIO GRANDE DO SUL,11.853875,17.871958333333335
4637,2018-08,RIO GRANDE DO SUL,10.781958333333334,17.518083333333333
4664,2018-09,RIO GRANDE DO SUL,10.8459,18.161233333333332
4691,2018-10,RIO GRANDE DO SUL,11.240458333333335,18.29520833333333
4718,2018-11,RIO GRANDE DO SUL,11.2265,18.28425
4745,2018-12,RIO GRANDE DO SUL,11.2596,18.2014
4772,2019-01,RIO GRANDE DO SUL,11.080374999999998,18.137083333333333
4799,2019-02,RIO GRANDE DO SUL,10.738333333333335,18.213375
4826,2019-03,RIO GRANDE DO SUL,11.495266666666668,18.18276666666667
4853,2019-04,RIO GRANDE DO SUL,12.621666666666668,18.5605
4880,2019-05,RIO GRANDE DO SUL,12.738999999999999,18.700916666666668
4907,2019-06,RIO GRANDE DO SUL,12.695866666666666,18.45716666666667
4934,2019-07,RIO GRANDE DO SUL,12.545666666666667,18.483458333333335
4961,2019-08,RIO GRANDE DO SUL,12.723166666666666,18.463866666666664
4988,2019-09,RIO GRANDE DO SUL,12.857541666666668,18.582541666666668
5015,2019-10,RIO GRANDE DO SUL,12.916833333333331,18.474999999999998
5042,2019-11,RIO GRANDE DO SUL,12.327066666666667,18.5875
5069,2019-12,RIO GRANDE DO SUL,12.697166666666666,18.65925
5096,2020-01,RIO GRANDE DO SUL,12.734458333333334,18.639666666666667
5123,2020-02,RIO GRANDE DO SUL,13.060566666666666,18.6709
5150,2020-03,RIO GRANDE DO SUL,12.988124999999998,18.598625000000002
5177,2020-04,RIO GRANDE DO SUL,12.753583333333333,18.34241666666667
5204,2020-05,RIO GRANDE DO SUL,12.357733333333334,18.070566666666664
5231,2020-06,RIO GRANDE DO SUL,12.527583333333332,18.202125
5258,2020-07,RIO GRANDE DO SUL,12.534625,17.990791666666667
5285,2020-08,RIO GRANDE DO SUL,12.837208333333335,18.258
5312,2020-10,RIO GRANDE DO SUL,12.743571428571428,14.684571428571429
5339,2020-11,RIO GRANDE DO SUL,12.2565,15.176928571428572
5366,2020-12,RIO GRANDE DO SUL,12.391107142857143,16.31882142857143
5393,2021-01,RIO GRANDE DO SUL,12.190828571428572,16.704485714285717
5420,2021-02,RIO GRANDE DO SUL,13.05042857142857,17.067107142857143
5447,2021-03,RIO GRANDE DO SUL,13.719857142857142,18.09117857142857
5474,2021-04,RIO GRANDE DO SUL,14.042714285714286,18.329892857142855
5501,2021-05,RIO GRANDE DO SUL,14.415714285714285,18.404571428571426
21,2004-05,RONDONIA,8.649166666666668,11.265
48,2004-06,RONDONIA,8.67375,11.3759375
75,2004-07,RONDONIA,8.60595,11.3055
102,2004-08,RONDONIA,8.676125,11.32875
129,2004-09,RONDONIA,8.67925,11.325000000000001
156,2004-10,RONDONIA,8.6874,11.336
183,2004-11,RONDONIA,8.7243125,11.35
210,2004-12,RONDONIA,8.994375,11.793125
237,2005-01,RONDONIA,9.1644,11.767100000000001
264,2005-02,RONDONIA,9.05,11.747625
291,2005-03,RONDONIA,9.0271875,11.75075
318,2005-04,RONDONIA,9.011,11.74925
345,2005-05,RONDONIA,9.1,11.7583125
372,2005-06,RONDONIA,9.16125,11.736375
399,2005-07,RONDONIA,9.0719,11.7301
426,2005-08,RONDONIA,8.128777777777778,10.562111111111111
453,2005-09,RONDONIA,10.2380625,10.59775
480,2005-10,RONDONIA,9.05625,10.83595
507,2005-11,RONDONIA,9.270125,11.9489375
534,2005-12,RONDONIA,9.006,12.4125
561,2006-01,RONDONIA,9.123125,12.215625
588,2006-02,RONDONIA,9.055625,12.465625
615,2006-03,RONDONIA,9.203125,12.38625
642,2006-04,RONDONIA,9.1903,12.34
669,2006-05,RONDONIA,9.238875,12.38125
696,2006-06,RONDONIA,9.1534375,12.188749999999999
723,2006-07,RONDONIA,9.130849999999999,12.4775
750,2006-08,RONDONIA,9.25125,12.5125
777,2006-09,RONDONIA,9.211450000000001,12.5175
804,2006-10,RONDONIA,9.2771875,12.504999999999999
831,2006-11,RONDONIA,9.246875,12.5175
858,2006-12,RONDONIA,9.5325,12.52
885,2007-01,RONDONIA,9.47125,12.518749999999999
912,2007-02,RONDONIA,9.366875,12.52125
939,2007-03,RONDONIA,9.481950000000001,12.525
966,2007-04,RONDONIA,9.46425,12.5125
993,2007-05,RONDONIA,9.577125,12.4825
1020,2007-06,RONDONIA,9.623999999999999,12.6945
1047,2007-07,RONDONIA,9.924375,12.6425
1074,2007-08,RONDONIA,9.7583125,12.649375000000001
1101,2007-09,RONDONIA,9.375,12.6525
1128,2007-10,RONDONIA,9.93,12.649375000000001
1155,2007-11,RONDONIA,9.9343125,12.6525
1182,2007-12,RONDONIA,9.965399999999999,12.571
1209,2008-01,RONDONIA,9.8966875,12.521875
1236,2008-02,RONDONIA,9.76625,12.48875
1263,2008-03,RONDONIA,9.76695,12.4645
1290,2008-04,RONDONIA,9.7375,12.4775
1317,2008-05,RONDONIA,9.7135,12.537
1344,2008-06,RONDONIA,9.7275,12.5
1371,2008-07,RONDONIA,9.74625,12.5025
1398,2008-08,RONDONIA,9.7894,12.5045
1425,2008-09,RONDONIA,9.798499999999999,12.5825
1452,2008-10,RONDONIA,9.7805625,12.505
1479,2008-11,RONDONIA,9.822199999999999,12.556999999999999
1506,2008-12,RONDONIA,9.886,12.81625
1533,2009-01,RONDONIA,9.77445,12.554
1560,2009-02,RONDONIA,9.7699375,12.56625
1587,2009-03,RONDONIA,9.8499375,12.635
1614,2009-04,RONDONIA,9.8175,12.5680625
1641,2009-05,RONDONIA,9.899,12.506
1668,2009-06,RONDONIA,9.988125,12.565
1695,2009-07,RONDONIA,10.0325,12.5025
1722,2009-08,RONDONIA,10.053333333333333,12.5025
1749,2009-09,RONDONIA,8.826,10.932166666666667
1776,2009-10,RONDONIA,10.36045,12.496500000000001
1803,2009-11,RONDONIA,10.68125,12.727500000000001
1830,2009-12,RONDONIA,10.27625,12.66375
1857,2010-01,RONDONIA,10.202,12.731
1884,2010-02,RONDONIA,10.283125,13.058625000000001
1911,2010-03,RONDONIA,10.1241875,13.0689375
1938,2010-04,RONDONIA,10.118,13.133875
1965,2010-05,RONDONIA,10.549,13.194399999999998
1992,2010-06,RONDONIA,10.871875,13.105
2019,2010-07,RONDONIA,10.889,13.076500000000001
2046,2010-08,RONDONIA,10.897499999999999,13.195
2073,2010-09,RONDONIA,10.9010625,13.1575
2100,2010-10,RONDONIA,10.70185,13.143799999999999
2127,2010-11,RONDONIA,10.92625,13.2375
2154,2010-12,RONDONIA,10.939375,13.234375
2181,2011-01,RONDONIA,10.9515,13.2375
2208,2011-02,RONDONIA,10.987499999999999,13.13725
2235,2011-03,RONDONIA,10.996875,13.1823125
2262,2011-04,RONDONIA,11.0586,13.3038
2289,2011-05,RONDONIA,11.088125,13.341125
2316,2011-06,RONDONIA,11.0518125,13.305
2343,2011-07,RONDONIA,11.0494,13.26
2370,2011-08,RONDONIA,11.053625,13.305
2397,2011-09,RONDONIA,11.054375,13.711875
2424,2011-10,RONDONIA,11.0619,13.2715
2451,2011-11,RONDONIA,11.0674375,13.280625
2478,2011-12,RONDONIA,11.0774,13.273500000000002
2505,2012-01,RONDONIA,11.086875,13.3175
2532,2012-02,RONDONIA,11.0575,13.3375
2559,2012-03,RONDONIA,11.022499999999999,13.372499999999999
2586,2012-04,RONDONIA,11.02,13.5075
2613,2012-05,RONDONIA,11.01875,13.37625
2640,2012-06,RONDONIA,11.022499999999999,13.379500000000002
2667,2012-07,RONDONIA,11.022499999999999,13.384375
2694,2012-08,RONDONIA,11.040625,13.3905625
2721,2012-09,RONDONIA,11.024,13.3655
2748,2012-10,RONDONIA,11.0175,13.3975
2775,2012-11,RONDONIA,11.0175,13.424375
2802,2012-12,RONDONIA,11.0215,13.607
2829,2013-01,RONDONIA,10.062222222222223,12.385555555555555
2856,2013-02,RONDONIA,9.355250000000002,11.391499999999999
2883,2013-03,RONDONIA,9.394879999999999,11.4692
2910,2013-04,RONDONIA,9.7055,12.4215
2937,2013-05,RONDONIA,10.03395,12.747
2964,2013-06,RONDONIA,10.10748,12.834000000000001
2991,2013-07,RONDONIA,10.1248,12.754000000000001
3018,2013-08,RONDONIA,10.14144,12.754000000000001
3045,2013-09,RONDONIA,10.071349999999999,12.904
3072,2013-10,RONDONIA,10.0188,13.061000000000002
3099,2013-11,RONDONIA,10.18092,13.1732
3126,2013-12,RONDONIA,10.297,13.27
3153,2014-01,RONDONIA,10.2035,13.286000000000001
3180,2014-02,RONDONIA,10.2514,13.293000000000001
3207,2014-03,RONDONIA,10.451559999999999,14.1492
3234,2014-04,RONDONIA,10.6538,13.5675
3261,2014-05,RONDONIA,10.7054,13.576400000000001
3288,2014-06,RONDONIA,10.70425,13.578
3315,2014-07,RONDONIA,10.68375,13.578
3342,2014-08,RONDONIA,10.71616,13.69
3369,2014-09,RONDONIA,10.7098,13.818999999999999
3396,2014-10,RONDONIA,10.754349999999999,14.016
3423,2014-11,RONDONIA,10.7022,14.1884
3450,2014-12,RONDONIA,10.81525,14.107
3477,2015-01,RONDONIA,10.81376,14.115599999999999
3504,2015-02,RONDONIA,10.9414,14.2875
3531,2015-03,RONDONIA,10.9863,14.607499999999998
3558,2015-04,RONDONIA,11.0004,14.7845
3585,2015-05,RONDONIA,11.02164,14.804400000000001
3612,2015-06,RONDONIA,11.008099999999999,14.786000000000001
3639,2015-07,RONDONIA,11.00675,14.807999999999998
3666,2015-08,RONDONIA,11.004050000000001,14.74045
3693,2015-09,RONDONIA,11.8602,15.2531
3720,2015-10,RONDONIA,12.65788,15.87384
3747,2015-11,RONDONIA,12.962,15.96695
3774,2015-12,RONDONIA,12.982,16.227
3801,2016-01,RONDONIA,13.0008,16.405160000000002
3828,2016-02,RONDONIA,13.059999999999999,16.3782
3855,2016-03,RONDONIA,13.03795,16.3969
3882,2016-04,RONDONIA,12.62776,16.6096
3909,2016-05,RONDONIA,12.4643,16.522
3936,2016-06,RONDONIA,12.23385,16.818
3963,2016-07,RONDONIA,12.2696,17.092
3990,2016-08,RONDONIA,12.33995,16.874900000000004
4017,2016-09,RONDONIA,12.1729,16.897
4044,2016-10,RONDONIA,12.29744,16.977999999999998
4071,2016-11,RONDONIA,12.549850000000001,17.04945
4098,2016-12,RONDONIA,12.950520000000001,17.10632
4125,2017-01,RONDONIA,13.2954,17.170499999999997
4152,2017-02,RONDONIA,13.479099999999999,17.174
4179,2017-03,RONDONIA,12.989949999999999,17.169999999999998
4206,2017-04,RONDONIA,13.11472,18.09
4233,2017-05,RONDONIA,13.2279,18.169999999999998
4260,2017-06,RONDONIA,13.228,18.282999999999998
4287,2017-07,RONDONIA,13.230799999999999,17.96192
4314,2017-08,RONDONIA,13.65145,17.4598
4341,2017-09,RONDONIA,14.013119999999999,18.36596
4368,2017-10,RONDONIA,14.849950000000002,18.901
4395,2017-11,RONDONIA,15.59305,19.502100000000002
4422,2017-12,RONDONIA,15.474760000000002,19.97152
4449,2018-01,RONDONIA,15.509449999999998,21.54
4476,2018-02,RONDONIA,15.7482,21.531
4503,2018-03,RONDONIA,15.61952,21.526
4530,2018-04,RONDONIA,15.7888,21.534
4557,2018-05,RONDONIA,15.904399999999999,21.663400000000003
4584,2018-06,RONDONIA,16.18536,21.6082
4611,2018-07,RONDONIA,16.42545,21.5914
4638,2018-08,RONDONIA,16.2414,21.579
4665,2018-09,RONDONIA,16.41776,21.68892
4692,2018-10,RONDONIA,16.35025,21.8425
4719,2018-11,RONDONIA,16.2127,21.741
4746,2018-12,RONDONIA,16.53432,21.40436
4773,2019-01,RONDONIA,16.37685,21.4773
4800,2019-02,RONDONIA,16.464350000000003,21.4556
4827,2019-03,RONDONIA,16.553160000000002,21.687559999999998
4854,2019-04,RONDONIA,16.627100000000002,21.753999999999998
4881,2019-05,RONDONIA,16.6949,21.709449999999997
4908,2019-06,RONDONIA,16.65164,21.64516
4935,2019-07,RONDONIA,16.72135,21.7118
4962,2019-08,RONDONIA,16.02230769230769,20.842653846153844
